theta_pair,theta_country
0.00805528589271085,0.00992593576857318
0.00835361747601078,0.015850860586230205
0.012023412551547156,0.010035435227066833
0.0045718209336061645,-0.0049140624874354595
0.011451741920034248,0.01114528169368368
0.010459992112753953,0.00891931494866232
0.008286877859178974,0.017767635594847033
0.013816919809247622,0.0056294350702683965
0.007705036992682253,0.00042620010727739346
0.010089330716722921,-0.005414985273321083
0.008448993173472804,0.006103526662821141
0.009093757514918888,-0.007516044125911293
0.006207623567779242,0.009202859975580997
0.00529150726025971,0.0061160092191370865
0.009165904683654313,0.008176174039326616
0.006075324241020872,0.016203201533285312
0.007735157245679319,0.0157624626454127
0.005705446536839504,0.0020578885461411066
0.007511670003435176,-0.005598964209232085
0.006967181537270207,0.013312317338965478
0.008330073081624418,-0.012094055595204116
0.0076324353266096845,0.009608326758209797
0.004787017583041921,0.009753668209014176
0.0035576167007964183,0.018648732815447475
0.008793216753837353,0.00938995383248048
0.005759135976539243,0.0009473335677083753
0.0027434861779615863,-0.001760472082778622
0.009045564713301769,-0.00899514541450942
0.011126909124495049,-0.004659079324966902
0.010404304522015954,0.009997357105067214
0.005825610220051246,0.002162498139303876
0.005747970174578083,0.011769945486794092
0.008605503081231725,0.020035213962255858
0.01091508514083786,0.013537678494370002
0.012438729253396747,0.0021310972090087124
0.006273499818739151,0.012858546170709608
0.0073159495799948685,0.010566478860352538
0.01013223432016251,0.0062035392501982485
0.007396656812062778,0.014955212573203324
0.009731748906840301,-0.0026387288080479843
0.0063755210143400035,0.006284446055230425
0.0036233943357603248,0.005086875935021963
0.009087213191505695,0.01693628538076137
0.005838817014346997,0.01603856864019729
0.006736960810553302,-0.013017247662464471
0.008013906052157595,0.01724387824262283
0.006853691940114538,0.0059632497607604714
0.005740282566132669,0.005722337869783207
0.009406131077183228,0.012076371555007579
0.00785258146911535,0.006553801110996716
0.006963126079941663,0.0067379741046525235
0.011365151690138657,0.0068338600045444505
0.007128242354439538,0.006891601519367179
0.007547374795025984,0.013141220073789869
0.007007747078005689,0.009232151980490622
0.005956525110830341,0.011750241916123044
0.0062992880899016964,0.007332179310906682
0.008320498287587208,0.013765332398162909
0.007590323499746911,0.008548449049301108
0.005458042742845307,0.007706500708910211
0.007743794647369414,0.013065741888437003
0.0085114754824796,-0.0007626968102325968
0.0059995764022088205,0.02520777848344681
0.0064830932944238435,0.00040260903547212584
0.0050654251533547795,0.00642807842356186
0.0051467955657107795,-0.0054496177809422956
0.007591575678708076,0.0010388665806424857
0.007060797115197978,0.013469902502191631
0.007129912674847612,0.008807064694154964
0.00832053558403776,0.0046582326160829555
0.006963118223575303,-0.0016312762381778649
0.006527732438472114,0.009952214916511715
0.003225476619212338,-0.0038689891594596263
0.0063699071502626445,0.0009128482380249396
0.007566219786308206,0.018271524110649456
0.005841169466260696,0.004266877737212051
0.006544450482146269,0.01647706287708895
0.010842148111941943,0.007910731664011917
0.0071006952392007995,0.007625406657979398
0.007964837272697358,0.0024930110174611426
0.010411840113538903,0.010312512410671111
0.007568867960038303,0.00789705562408007
0.007435952198030745,0.005846466544206424
0.008650400377996421,0.020965916196644237
0.008094870242099492,-0.006383840419015094
0.004458102879973299,0.008815348309248383
0.004420500120412849,0.00752251589753134
0.008566234906450167,0.01722432398911958
0.006357350685805938,0.013019329791070344
0.008276209582854778,-0.020664664187268707
0.005827116225975601,-0.0016796616292476846
0.009036496262370752,-0.004838088343532136
0.00888229845805894,0.018070827108524017
0.008141303269876377,-0.004766441142033961
0.007733226710329485,-0.012999441730931304
0.007466751161472157,0.011620988361899698
0.009594544577623161,0.003943823698172211
0.0070342461342576225,0.011615617521761407
0.006293170714598298,0.01087295720063834
0.009141385964701487,0.0022303165089071967
