NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines,EstCode
H5,840,2017,230230,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,230240,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,230250,      1.00,      1.00,      1.00,      1.00,0,0,0,1,1,1,U2 
H5,840,2017,230310,      1.00,      1.00,      1.00,      1.00,0,0,0,1,1,1,U2 
H5,840,2017,230320,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,230330,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,230400,      1.09,      1.09,      1.09,      1.09,0,0,1,0,1,1,U2 
H5,840,2017,230500,      0.76,      0.76,      0.76,      0.76,0,0,1,0,1,1,U2 
H5,840,2017,230610,      1.03,      1.03,      1.03,      1.03,0,0,1,0,1,1,U2 
H5,840,2017,230620,      0.33,      0.33,      0.33,      0.33,0,0,1,0,1,1,U2 
H5,840,2017,230630,      1.97,      1.97,      1.97,      1.97,0,0,1,0,1,1,U2 
H5,840,2017,230641,      0.64,      0.64,      0.64,      0.64,0,0,1,0,1,1,U2 
H5,840,2017,230649,      0.65,      0.65,      0.65,      0.65,0,0,1,0,1,1,U2 
H5,840,2017,230650,      2.13,      2.13,      2.13,      2.13,0,0,1,0,1,1,U2 
H5,840,2017,230660,      2.50,      2.50,      2.50,      2.50,0,0,1,0,1,1,U2 
H5,840,2017,230690,      1.84,      1.84,      1.84,      1.84,0,0,1,0,1,1,U2 
H5,840,2017,230700,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,230800,      3.00,      0.00,      1.00,      0.75,0,1,0,3,4,4,U2 
H5,840,2017,230910,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,230990,    246.13,      0.00,    107.57,     24.61,0,1,2,7,10,10,U2 
H5,840,2017,240110,    364.45,      0.00,    350.00,     40.49,0,5,3,1,9,9,U2 
H5,840,2017,240120,    813.84,      0.00,    350.00,     54.26,0,7,6,2,15,15,U2 
H5,840,2017,240130,    672.87,      0.00,    350.00,     51.76,0,8,4,1,13,13,U2 
H5,840,2017,240210,     13.51,      2.53,      8.45,      4.50,0,0,3,0,3,3,U2 
H5,840,2017,240220,   9000.00,   3000.00,   3000.00,   3000.00,0,0,3,0,3,3,U2 
H5,840,2017,240290,      5.72,      5.72,      5.72,      5.72,0,0,1,0,1,1,U2 
H5,840,2017,240311,      3.20,      3.20,      3.20,      3.20,0,0,1,0,1,1,U2 
H5,840,2017,240319,    354.01,      1.34,    350.00,     88.50,0,0,3,1,4,4,U2 
H5,840,2017,240391,    377.90,      5.45,    350.00,     94.47,0,0,3,1,4,4,U2 
H5,840,2017,240399,    355.26,      1.75,    350.00,     88.81,0,0,3,1,4,4,U2 
H5,840,2017,250100,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250200,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250300,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250410,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,250490,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250510,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,250590,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250700,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250810,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250830,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250840,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250850,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250860,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250870,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,250900,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,251010,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251020,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251110,      0.58,      0.00,      0.58,      0.29,0,1,1,0,2,2,U2 
H5,840,2017,251120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251200,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251310,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251320,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,251400,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251511,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251512,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,251520,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,251611,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251612,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1,U2 
H5,840,2017,251620,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,251690,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,251710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251720,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251730,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251741,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251749,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251810,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251820,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,251830,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251910,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,251990,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3,U2 
H5,840,2017,252010,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252020,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252100,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252230,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252310,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252321,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252329,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252330,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252390,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252410,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252490,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252520,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252530,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252910,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252921,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252922,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,252930,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,253010,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,253020,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,253090,      2.00,      0.00,      2.00,      0.67,0,2,0,1,3,3,U2 
H5,840,2017,260111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,260112,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,260120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,260200,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,260300,      1.10,      1.10,      1.10,      1.10,0,0,1,0,1,1,U2 
H5,840,2017,260400,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,260500,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,260600,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,260700,      0.56,      0.56,      0.56,      0.56,0,0,1,0,1,1,U2 
H5,840,2017,260800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,260900,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,261000,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,261100,      3.37,      0.00,      3.37,      1.68,0,1,1,0,2,2,U2 
H5,840,2017,261210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,261220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,261310,      3.12,      3.12,      3.12,      3.12,0,0,1,0,1,1,U2 
H5,840,2017,261390,      2.04,      2.04,      2.04,      2.04,0,0,1,0,1,1,U2 
H5,840,2017,261400,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,261510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,261590,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,261610,      0.26,      0.26,      0.26,      0.26,0,0,1,0,1,1,U2 
H5,840,2017,261690,      0.50,      0.50,      0.50,      0.50,0,0,1,0,1,1,U2 
H5,840,2017,261710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,261790,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,261800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,261900,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,262011,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,262019,      2.55,      0.00,      2.55,      1.27,0,1,1,0,2,2,U2 
H5,840,2017,262021,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,262029,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,262030,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,262040,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,262060,      5.00,      0.00,      5.00,      2.50,0,1,0,1,2,2,U2 
H5,840,2017,262091,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,262099,     18.64,      0.00,     18.64,      3.11,0,5,1,0,6,6,U2 
H5,840,2017,262110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,262190,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270112,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270119,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270300,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270400,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270500,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270600,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270720,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270730,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270740,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270750,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270791,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270799,     29.53,      0.00,     19.31,      4.22,0,4,3,0,7,7,U2 
H5,840,2017,270810,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270820,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,270900,,,,,2,0,0,0,0,2,U2 
H5,840,2017,271000,,,,,,,,,,,U2 
H5,840,2017,271012,      7.00,      7.00,      7.00,      7.00,4,0,0,1,1,5,U2 
H5,840,2017,271019,     20.24,      5.00,      8.24,      6.75,8,0,1,2,3,11,U2 
H5,840,2017,271020,,,,,4,0,0,0,0,4,U2 
H5,840,2017,271091,,,,,1,0,0,0,0,1,U2 
H5,840,2017,271099,     23.70,      5.00,     11.70,      7.90,6,0,1,2,3,9,U2 
H5,840,2017,271111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271112,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271113,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271114,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271119,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271121,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271129,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271290,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2017,271311,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271312,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271320,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271390,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271410,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271490,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271500,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,271600,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280130,      8.00,      3.00,      5.00,      4.00,0,0,0,2,2,2,U2 
H5,840,2017,280200,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280300,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280410,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,280421,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,280429,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,280430,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,280440,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,280450,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280461,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280469,     10.00,      5.00,      5.00,      5.00,0,0,0,2,2,2,U2 
H5,840,2017,280470,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280480,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280490,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280511,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2017,280512,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,280519,      8.00,      0.00,      5.00,      2.67,0,1,0,2,3,3,U2 
H5,840,2017,280530,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2017,280540,      1.00,      1.00,      1.00,      1.00,0,0,0,1,1,1,U2 
H5,840,2017,280610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280620,      4.00,      4.00,      4.00,      4.00,0,0,0,1,1,1,U2 
H5,840,2017,280700,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280910,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,280920,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281000,      1.00,      1.00,      1.00,      1.00,0,0,0,1,1,1,U2 
H5,840,2017,281111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281112,      4.00,      4.00,      4.00,      4.00,0,0,0,1,1,1,U2 
H5,840,2017,281119,      6.00,      0.00,      4.00,      2.00,0,1,0,2,3,3,U2 
H5,840,2017,281121,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281122,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,281129,      7.00,      0.00,      4.00,      1.75,0,2,0,2,4,4,U2 
H5,840,2017,281211,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281212,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281213,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281214,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281215,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281216,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281217,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281219,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281290,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281310,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281390,      3.00,      0.00,      3.00,      1.00,0,2,0,1,3,3,U2 
H5,840,2017,281410,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281511,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281512,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281520,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281530,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281610,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281640,      6.00,      2.00,      4.00,      3.00,0,0,0,2,2,2,U2 
H5,840,2017,281700,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281810,      1.00,      0.00,      1.00,      0.50,0,1,0,1,2,2,U2 
H5,840,2017,281820,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281830,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,281910,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,281990,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282010,      4.00,      4.00,      4.00,      4.00,0,0,0,1,1,1,U2 
H5,840,2017,282090,      4.00,      4.00,      4.00,      4.00,0,0,0,1,1,1,U2 
H5,840,2017,282110,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282120,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2017,282200,      0.10,      0.10,      0.10,      0.10,0,0,0,1,1,1,U2 
H5,840,2017,282300,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2017,282410,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282490,     12.00,      3.00,      5.00,      4.00,0,0,0,3,3,3,U2 
H5,840,2017,282510,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282520,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282530,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2017,282540,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,282550,     12.00,      3.00,      5.00,      4.00,0,0,0,3,3,3,U2 
H5,840,2017,282560,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282570,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282580,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,282590,     18.00,      0.00,      5.00,      3.00,0,1,0,5,6,6,U2 
H5,840,2017,282612,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,282619,      9.00,      3.00,      3.00,      3.00,0,0,0,3,3,3,U2 
H5,840,2017,282630,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,282690,      7.00,      3.00,      4.00,      3.50,0,0,0,2,2,2,U2 
H5,840,2017,282710,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1,U2 
H5,840,2017,282720,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,282731,      1.00,      1.00,      1.00,      1.00,0,0,0,1,1,1,U2 
H5,840,2017,282732,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,282735,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282739,     33.00,      1.00,      5.00,      3.67,0,0,0,9,9,9,U2 
H5,840,2017,282741,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282749,     10.00,      5.00,      5.00,      5.00,0,0,0,2,2,2,U2 
H5,840,2017,282751,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,282759,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2017,282760,      6.00,      0.00,      4.00,      2.00,0,1,0,2,3,3,U2 
H5,840,2017,282810,      2.00,      2.00,      2.00,      2.00,0,0,0,1,1,1,U2 
H5,840,2017,282890,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282911,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,282919,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,282990,      6.00,      0.00,      3.00,      1.50,0,2,0,2,4,4,U2 
H5,840,2017,283010,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,283090,      8.00,      0.00,      3.00,      2.00,0,1,0,3,4,4,U2 
H5,840,2017,283110,      5.00,      0.00,      5.00,      2.50,0,1,0,1,2,2,U2 
H5,840,2017,283190,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2017,283210,      1.00,      1.00,      1.00,      1.00,0,0,0,1,1,1,U2 
H5,840,2017,283220,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,283230,      4.00,      1.00,      3.00,      2.00,0,0,0,2,2,2,U2 
H5,840,2017,283311,      0.40,      0.00,      0.40,      0.20,0,1,0,1,2,2,U2 
H5,840,2017,283319,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,283321,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,283322,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,283324,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2017,283325,      1.00,      1.00,      1.00,      1.00,0,0,0,1,1,1,U2 
H5,840,2017,283327,      0.60,      0.60,      0.60,      0.60,0,0,0,1,1,1,U2 
H5,840,2017,283329,     13.00,      0.00,      5.00,      2.17,0,1,0,5,6,6,U2 
H5,840,2017,283330,      1.00,      1.00,      1.00,      1.00,0,0,0,1,1,1,U2 
H5,840,2017,283340,      6.00,      3.00,      3.00,      3.00,0,0,0,2,2,2,U2 
H5,840,2017,283410,      8.00,      3.00,      5.00,      4.00,0,0,0,2,2,2,U2 
H5,840,2017,283421,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2017,283429,     12.00,      0.00,      5.00,      3.00,0,1,0,3,4,4,U2 
H5,840,2017,283510,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
