NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines,EstCode
H5,840,2019,253020,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2019,253090,      2.90,      0.00,      2.90,      0.97,0,2,0,1,3,3,U2 
H5,840,2019,260111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,260112,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,260120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,260200,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,260300,      1.01,      1.01,      1.01,      1.01,0,0,1,0,1,1,U2 
H5,840,2019,260400,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,260500,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,260600,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,260700,      0.59,      0.59,      0.59,      0.59,0,0,1,0,1,1,U2 
H5,840,2019,260800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,260900,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,261000,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,261100,      2.93,      0.00,      2.93,      1.47,0,1,1,0,2,2,U2 
H5,840,2019,261210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,261220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,261310,      2.72,      2.72,      2.72,      2.72,0,0,1,0,1,1,U2 
H5,840,2019,261390,      1.35,      1.35,      1.35,      1.35,0,0,1,0,1,1,U2 
H5,840,2019,261400,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2019,261510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,261590,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2019,261610,      0.25,      0.25,      0.25,      0.25,0,0,1,0,1,1,U2 
H5,840,2019,261690,      0.47,      0.47,      0.47,      0.47,0,0,1,0,1,1,U2 
H5,840,2019,261710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,261790,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,261800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,261900,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2019,262011,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,262019,      0.00,      0.00,      0.00,      0.00,1,1,0,0,1,2,U2 
H5,840,2019,262021,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,262029,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,262030,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,262040,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,262060,      5.00,      0.00,      5.00,      2.50,0,1,0,1,2,2,U2 
H5,840,2019,262091,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,262099,     33.84,      0.00,     33.84,      5.64,0,5,1,0,6,6,U2 
H5,840,2019,262110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,262190,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270112,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270119,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270300,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270400,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270500,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270600,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270720,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270730,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270740,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270750,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270791,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270799,     28.27,      0.00,     18.53,      4.04,0,4,3,0,7,7,U2 
H5,840,2019,270810,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270820,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,270900,      4.80,      1.60,      3.20,      2.40,0,0,2,0,2,2,U2 
H5,840,2019,271000,,,,,,,,,,,U2 
H5,840,2019,271012,     38.12,      2.59,     12.97,      7.62,0,0,4,1,5,5,U2 
H5,840,2019,271019,     81.39,      1.15,     18.39,      7.40,0,0,9,2,11,11,U2 
H5,840,2019,271020,     18.05,      1.20,     12.03,      4.51,0,0,4,0,4,4,U2 
H5,840,2019,271091,      2.14,      2.14,      2.14,      2.14,0,0,1,0,1,1,U2 
H5,840,2019,271099,    154.03,      3.90,     62.43,     17.11,0,0,7,2,9,9,U2 
H5,840,2019,271111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271112,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271113,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271114,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271119,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271121,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271129,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271290,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2019,271311,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271312,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271320,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271390,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271410,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271490,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271500,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,271600,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280130,      9.20,      3.70,      5.50,      4.60,0,0,0,2,2,2,U2 
H5,840,2019,280200,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280300,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280410,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,280421,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,280429,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,280430,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,280440,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,280450,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280461,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280469,     10.80,      5.30,      5.50,      5.40,0,0,0,2,2,2,U2 
H5,840,2019,280470,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280480,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280490,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280511,      5.30,      5.30,      5.30,      5.30,0,0,0,1,1,1,U2 
H5,840,2019,280512,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2019,280519,      9.20,      0.00,      5.50,      3.07,0,1,0,2,3,3,U2 
H5,840,2019,280530,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2019,280540,      1.70,      1.70,      1.70,      1.70,0,0,0,1,1,1,U2 
H5,840,2019,280610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280620,      4.20,      4.20,      4.20,      4.20,0,0,0,1,1,1,U2 
H5,840,2019,280700,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280910,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,280920,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281000,      1.50,      1.50,      1.50,      1.50,0,0,0,1,1,1,U2 
H5,840,2019,281111,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281112,      4.20,      4.20,      4.20,      4.20,0,0,0,1,1,1,U2 
H5,840,2019,281119,      6.50,      0.00,      4.20,      2.17,0,1,0,2,3,3,U2 
H5,840,2019,281121,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281122,      3.70,      0.00,      3.70,      1.85,0,1,0,1,2,2,U2 
H5,840,2019,281129,      7.90,      0.00,      4.20,      1.98,0,2,0,2,4,4,U2 
H5,840,2019,281211,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281212,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281213,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281214,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281215,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281216,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281217,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281219,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281290,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281310,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281390,      3.70,      0.00,      3.70,      1.23,0,2,0,1,3,3,U2 
H5,840,2019,281410,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281511,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281512,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281520,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281530,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281610,      3.10,      3.10,      3.10,      3.10,0,0,0,1,1,1,U2 
H5,840,2019,281640,      6.20,      2.00,      4.20,      3.10,0,0,0,2,2,2,U2 
H5,840,2019,281700,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281810,      1.30,      0.00,      1.30,      0.65,0,1,0,1,2,2,U2 
H5,840,2019,281820,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281830,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,281910,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,281990,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,282010,      4.70,      4.70,      4.70,      4.70,0,0,0,1,1,1,U2 
H5,840,2019,282090,      4.70,      4.70,      4.70,      4.70,0,0,0,1,1,1,U2 
H5,840,2019,282110,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,282120,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,282200,      0.10,      0.10,      0.10,      0.10,0,0,0,1,1,1,U2 
H5,840,2019,282300,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,282410,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2019,282490,     13.70,      3.40,      5.50,      4.57,0,0,0,3,3,3,U2 
H5,840,2019,282510,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,282520,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,282530,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,282540,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,282550,     13.20,      3.90,      5.00,      4.40,0,0,0,3,3,3,U2 
H5,840,2019,282560,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,282570,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1,U2 
H5,840,2019,282580,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,282590,     20.80,      0.00,      5.50,      3.47,0,1,0,5,6,6,U2 
H5,840,2019,282612,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,282619,     10.70,      3.10,      3.90,      3.57,0,0,0,3,3,3,U2 
H5,840,2019,282630,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,282690,      7.20,      3.10,      4.10,      3.60,0,0,0,2,2,2,U2 
H5,840,2019,282710,      2.90,      2.90,      2.90,      2.90,0,0,0,1,1,1,U2 
H5,840,2019,282720,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,282731,      1.50,      1.50,      1.50,      1.50,0,0,0,1,1,1,U2 
H5,840,2019,282732,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,282735,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,282739,     37.50,      1.60,      5.50,      4.17,0,0,0,9,9,9,U2 
H5,840,2019,282741,      3.90,      3.90,      3.90,      3.90,0,0,0,1,1,1,U2 
H5,840,2019,282749,     11.00,      5.50,      5.50,      5.50,0,0,0,2,2,2,U2 
H5,840,2019,282751,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,282759,      3.60,      0.00,      3.60,      1.80,0,1,0,1,2,2,U2 
H5,840,2019,282760,      7.00,      0.00,      4.20,      2.33,0,1,0,2,3,3,U2 
H5,840,2019,282810,      2.40,      2.40,      2.40,      2.40,0,0,0,1,1,1,U2 
H5,840,2019,282890,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,282911,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,282919,      3.30,      3.30,      3.30,      3.30,0,0,0,1,1,1,U2 
H5,840,2019,282990,      6.80,      0.00,      3.70,      1.70,0,2,0,2,4,4,U2 
H5,840,2019,283010,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,283090,      8.90,      0.00,      3.10,      2.22,0,1,0,3,4,4,U2 
H5,840,2019,283110,      5.50,      0.00,      5.50,      2.75,0,1,0,1,2,2,U2 
H5,840,2019,283190,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,283210,      1.50,      1.50,      1.50,      1.50,0,0,0,1,1,1,U2 
H5,840,2019,283220,      3.10,      3.10,      3.10,      3.10,0,0,0,1,1,1,U2 
H5,840,2019,283230,      4.60,      1.50,      3.10,      2.30,0,0,0,2,2,2,U2 
H5,840,2019,283311,      0.40,      0.00,      0.40,      0.20,0,1,0,1,2,2,U2 
H5,840,2019,283319,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,283321,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,283322,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,283324,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1,U2 
H5,840,2019,283325,      1.40,      1.40,      1.40,      1.40,0,0,0,1,1,1,U2 
H5,840,2019,283327,      0.60,      0.60,      0.60,      0.60,0,0,0,1,1,1,U2 
H5,840,2019,283329,     15.90,      0.00,      5.50,      2.65,0,1,0,5,6,6,U2 
H5,840,2019,283330,      1.60,      1.60,      1.60,      1.60,0,0,0,1,1,1,U2 
H5,840,2019,283340,      6.80,      3.10,      3.70,      3.40,0,0,0,2,2,2,U2 
H5,840,2019,283410,      8.60,      3.10,      5.50,      4.30,0,0,0,2,2,2,U2 
H5,840,2019,283421,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,283429,     13.20,      0.00,      5.50,      3.30,0,1,0,3,4,4,U2 
H5,840,2019,283510,      3.10,      3.10,      3.10,      3.10,0,0,0,1,1,1,U2 
H5,840,2019,283522,      1.40,      1.40,      1.40,      1.40,0,0,0,1,1,1,U2 
H5,840,2019,283524,      3.10,      3.10,      3.10,      3.10,0,0,0,1,1,1,U2 
H5,840,2019,283525,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,283526,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,283529,      7.80,      0.00,      4.10,      1.95,0,1,0,3,4,4,U2 
H5,840,2019,283531,      1.40,      1.40,      1.40,      1.40,0,0,0,1,1,1,U2 
H5,840,2019,283539,      6.80,      3.10,      3.70,      3.40,0,0,0,2,2,2,U2 
H5,840,2019,283620,      1.20,      1.20,      1.20,      1.20,0,0,0,1,1,1,U2 
H5,840,2019,283630,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,283640,      3.20,      1.30,      1.90,      1.60,0,0,0,2,2,2,U2 
H5,840,2019,283650,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,283660,      2.30,      2.30,      2.30,      2.30,0,0,0,1,1,1,U2 
H5,840,2019,283691,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,283692,      4.20,      4.20,      4.20,      4.20,0,0,0,1,1,1,U2 
H5,840,2019,283699,     15.60,      0.50,      5.50,      3.12,0,0,0,5,5,5,U2 
H5,840,2019,283711,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,283719,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,283720,      2.80,      1.10,      1.70,      1.40,0,0,0,2,2,2,U2 
H5,840,2019,283911,      1.10,      1.10,      1.10,      1.10,0,0,0,1,1,1,U2 
H5,840,2019,283919,      1.10,      1.10,      1.10,      1.10,0,0,0,1,1,1,U2 
H5,840,2019,283990,      6.20,      3.10,      3.10,      3.10,0,0,0,2,2,2,U2 
H5,840,2019,284011,      0.30,      0.30,      0.30,      0.30,0,0,0,1,1,1,U2 
H5,840,2019,284019,      0.10,      0.10,      0.10,      0.10,0,0,0,1,1,1,U2 
H5,840,2019,284020,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,284030,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,284130,      2.40,      2.40,      2.40,      2.40,0,0,0,1,1,1,U2 
H5,840,2019,284150,      4.60,      1.50,      3.10,      2.30,0,0,0,2,2,2,U2 
H5,840,2019,284161,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2019,284169,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2019,284170,      8.00,      3.70,      4.30,      4.00,0,0,0,2,2,2,U2 
H5,840,2019,284180,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,284190,     22.20,      3.10,      5.50,      3.70,0,0,0,6,6,6,U2 
H5,840,2019,284210,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,284290,      6.40,      3.10,      3.30,      3.20,0,0,0,2,2,2,U2 
H5,840,2019,284310,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,284321,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,284329,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,284330,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2019,284390,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,284410,     10.00,      0.00,      5.00,      3.33,0,1,0,2,3,3,U2 
H5,840,2019,284420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,284430,     10.50,      0.00,      5.50,      3.50,0,1,0,2,3,3,U2 
H5,840,2019,284440,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,284450,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,284510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,284590,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,284610,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,284690,      3.70,      0.00,      3.70,      1.23,0,2,0,1,3,3,U2 
H5,840,2019,284700,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,284910,      1.80,      1.80,      1.80,      1.80,0,0,0,1,1,1,U2 
H5,840,2019,284920,      0.50,      0.00,      0.50,      0.25,0,1,0,1,2,2,U2 
H5,840,2019,284990,     17.10,      3.70,      5.50,      4.28,0,0,0,4,4,4,U2 
H5,840,2019,285000,     19.60,      0.00,      5.50,      3.92,0,1,0,4,5,5,U2 
H5,840,2019,285210,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2019,285290,      3.00,      0.00,      3.00,      1.50,0,1,0,1,2,2,U2 
H5,840,2019,285310,      2.80,      2.80,      2.80,      2.80,0,0,0,1,1,1,U2 
H5,840,2019,285390,      5.40,      0.00,      2.80,      1.80,0,1,0,2,3,3,U2 
H5,840,2019,290110,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4,U2 
H5,840,2019,290121,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290122,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290123,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290124,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3,U2 
H5,840,2019,290129,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2019,290211,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290219,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290230,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290241,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290242,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290243,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290244,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290250,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290260,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290270,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2019,290290,      0.00,      0.00,      0.00,      0.00,0,6,0,0,6,6,U2 
H5,840,2019,290311,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,290312,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,290313,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,290314,      2.30,      2.30,      2.30,      2.30,0,0,0,1,1,1,U2 
H5,840,2019,290315,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,290319,     14.30,      0.00,      5.50,      3.58,0,1,0,3,4,4,U2 
H5,840,2019,290321,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,290322,      4.20,      4.20,      4.20,      4.20,0,0,0,1,1,1,U2 
H5,840,2019,290323,      3.40,      3.40,      3.40,      3.40,0,0,0,1,1,1,U2 
H5,840,2019,290329,      5.50,      5.50,      5.50,      5.50,0,0,0,1,1,1,U2 
H5,840,2019,290331,      5.40,      5.40,      5.40,      5.40,0,0,0,1,1,1,U2 
H5,840,2019,290339,      3.70,      0.00,      3.70,      1.85,0,1,0,1,2,2,U2 
H5,840,2019,290371,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,290372,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,290373,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,290374,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,290375,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,290376,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,290377,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2019,290378,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
