NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines,EstCode
H5,840,2020,610722,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1,U2 
H5,840,2020,610729,     15.00,      0.90,      8.50,      5.00,0,0,0,3,3,3,U2 
H5,840,2020,610791,      8.70,      8.70,      8.70,      8.70,0,0,0,1,1,1,U2 
H5,840,2020,610799,     34.10,      0.80,     14.90,      8.52,0,0,0,4,4,4,U2 
H5,840,2020,610811,     14.90,     14.90,     14.90,     14.90,0,0,0,1,1,1,U2 
H5,840,2020,610819,      7.70,      1.10,      6.60,      3.85,0,0,0,2,2,2,U2 
H5,840,2020,610821,      7.60,      7.60,      7.60,      7.60,0,0,0,1,1,1,U2 
H5,840,2020,610822,     23.90,      8.30,     15.60,     11.95,0,0,0,2,2,2,U2 
H5,840,2020,610829,     15.40,      2.10,     13.30,      7.70,0,0,0,2,2,2,U2 
H5,840,2020,610831,      8.50,      8.50,      8.50,      8.50,0,0,0,1,1,1,U2 
H5,840,2020,610832,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1,U2 
H5,840,2020,610839,     12.90,      0.60,      8.50,      4.30,0,0,0,3,3,3,U2 
H5,840,2020,610891,      8.50,      8.50,      8.50,      8.50,0,0,0,1,1,1,U2 
H5,840,2020,610892,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1,U2 
H5,840,2020,610899,     12.90,      0.60,      8.50,      4.30,0,0,0,3,3,3,U2 
H5,840,2020,610910,     16.50,     16.50,     16.50,     16.50,0,0,0,1,1,1,U2 
H5,840,2020,610990,     56.20,      2.60,     32.00,     14.05,0,0,0,4,4,4,U2 
H5,840,2020,611011,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1,U2 
H5,840,2020,611012,     20.00,      4.00,     16.00,     10.00,0,0,0,2,2,2,U2 
H5,840,2020,611019,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1,U2 
H5,840,2020,611020,     21.50,      5.00,     16.50,     10.75,0,0,0,2,2,2,U2 
H5,840,2020,611030,     61.30,      6.00,     32.00,     15.32,0,0,0,4,4,4,U2 
H5,840,2020,611090,      6.90,      0.90,      6.00,      3.45,0,0,0,2,2,2,U2 
H5,840,2020,611120,     84.00,      8.10,     19.70,     14.00,0,0,0,6,6,6,U2 
H5,840,2020,611130,    138.20,     16.00,     32.00,     27.64,0,0,0,5,5,5,U2 
H5,840,2020,611190,     93.20,      0.00,     26.00,     11.65,0,1,0,7,8,8,U2 
H5,840,2020,611211,     14.90,     14.90,     14.90,     14.90,0,0,0,1,1,1,U2 
H5,840,2020,611212,     28.20,     28.20,     28.20,     28.20,0,0,0,1,1,1,U2 
H5,840,2020,611219,     53.30,      3.50,     28.20,     17.77,0,0,0,3,3,3,U2 
H5,840,2020,611220,     36.50,      8.30,     28.20,     18.25,0,0,0,2,2,2,U2 
H5,840,2020,611231,     25.90,     25.90,     25.90,     25.90,0,0,0,1,1,1,U2 
H5,840,2020,611239,     13.20,     13.20,     13.20,     13.20,0,0,0,1,1,1,U2 
H5,840,2020,611241,     24.90,     24.90,     24.90,     24.90,0,0,0,1,1,1,U2 
H5,840,2020,611249,     13.20,     13.20,     13.20,     13.20,0,0,0,1,1,1,U2 
H5,840,2020,611300,     10.90,      3.80,      7.10,      5.45,0,0,0,2,2,2,U2 
H5,840,2020,611420,     10.80,     10.80,     10.80,     10.80,0,0,0,1,1,1,U2 
H5,840,2020,611430,     75.10,     14.90,     32.00,     25.03,0,0,0,3,3,3,U2 
H5,840,2020,611490,     18.50,      0.90,     12.00,      6.17,0,0,0,3,3,3,U2 
H5,840,2020,611510,     83.50,      0.00,     16.00,     11.93,0,1,0,6,7,7,U2 
H5,840,2020,611521,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1,U2 
H5,840,2020,611522,     14.90,     14.90,     14.90,     14.90,0,0,0,1,1,1,U2 
H5,840,2020,611529,     18.60,      2.60,     16.00,      9.30,0,0,0,2,2,2,U2 
H5,840,2020,611530,     17.30,      2.70,     14.60,      8.65,0,0,0,2,2,2,U2 
H5,840,2020,611594,     11.30,     11.30,     11.30,     11.30,0,0,0,1,1,1,U2 
H5,840,2020,611595,     23.50,     10.00,     13.50,     11.75,0,0,0,2,2,2,U2 
H5,840,2020,611596,     33.40,     14.60,     18.80,     16.70,0,0,0,2,2,2,U2 
H5,840,2020,611599,     44.90,      1.60,     18.80,     11.23,0,0,0,4,4,4,U2 
H5,840,2020,611610,    107.70,      0.00,     23.50,     10.77,0,1,0,9,10,10,U2 
H5,840,2020,611691,      7.53,      7.53,      7.53,      7.53,0,0,1,0,1,1,U2 
H5,840,2020,611692,     68.60,      0.00,     23.50,     11.43,0,1,0,5,6,6,U2 
H5,840,2020,611693,     61.44,      0.00,     18.60,     10.24,0,1,2,3,6,6,U2 
H5,840,2020,611699,     44.20,      0.00,     18.80,      7.37,0,2,0,4,6,6,U2 
H5,840,2020,611710,     31.90,      1.50,     11.30,      7.97,0,0,0,4,4,4,U2 
H5,840,2020,611780,     37.70,      1.20,     14.60,      7.54,0,0,0,5,5,5,U2 
H5,840,2020,611790,     16.90,      2.30,     14.60,      8.45,0,0,0,2,2,2,U2 
H5,840,2020,620111,     17.23,     17.23,     17.23,     17.23,0,0,1,0,1,1,U2 
H5,840,2020,620112,     13.80,      4.40,      9.40,      6.90,0,0,0,2,2,2,U2 
H5,840,2020,620113,     53.46,      4.40,     27.70,     17.82,0,0,1,2,3,3,U2 
H5,840,2020,620119,      2.80,      0.00,      2.80,      1.40,0,1,0,1,2,2,U2 
H5,840,2020,620191,     57.88,      8.50,     20.44,     14.47,0,0,2,2,4,4,U2 
H5,840,2020,620192,     40.00,      4.40,      9.40,      6.67,0,0,0,6,6,6,U2 
H5,840,2020,620193,    150.47,      4.40,     27.70,     15.05,0,0,2,8,10,10,U2 
H5,840,2020,620199,      8.40,      0.00,      4.20,      2.10,0,2,0,2,4,4,U2 
H5,840,2020,620211,     17.13,     17.13,     17.13,     17.13,0,0,1,0,1,1,U2 
H5,840,2020,620212,     13.30,      4.40,      8.90,      6.65,0,0,0,2,2,2,U2 
H5,840,2020,620213,     53.26,      4.40,     27.70,     17.75,0,0,1,2,3,3,U2 
H5,840,2020,620219,      2.80,      0.00,      2.80,      1.40,0,1,0,1,2,2,U2 
H5,840,2020,620291,     61.59,     14.00,     16.79,     15.40,0,0,2,2,4,4,U2 
H5,840,2020,620292,     39.00,      4.40,      8.90,      6.50,0,0,0,6,6,6,U2 
H5,840,2020,620293,    150.48,      4.40,     27.70,     15.05,0,0,2,8,10,10,U2 
H5,840,2020,620299,      5.60,      0.00,      2.80,      1.40,0,2,0,2,4,4,U2 
H5,840,2020,620311,     50.00,      7.50,     17.50,     12.50,0,0,0,4,4,4,U2 
H5,840,2020,620312,     44.80,     17.50,     27.30,     22.40,0,0,0,2,2,2,U2 
H5,840,2020,620319,     61.55,      3.80,     22.55,     12.31,0,0,1,4,5,5,U2 
H5,840,2020,620322,      7.50,      7.50,      7.50,      7.50,1,0,0,1,1,2,U2 
H5,840,2020,620323,,,,,1,0,0,0,0,1,U2 
H5,840,2020,620329,,,,,4,0,0,0,0,4,U2 
H5,840,2020,620331,     35.00,     17.50,     17.50,     17.50,0,0,0,2,2,2,U2 
H5,840,2020,620332,     12.20,      2.80,      9.40,      6.10,0,0,0,2,2,2,U2 
H5,840,2020,620333,     49.30,     22.00,     27.30,     24.65,0,0,0,2,2,2,U2 
H5,840,2020,620339,     56.80,      1.00,     27.30,     14.20,0,0,0,4,4,4,U2 
H5,840,2020,620341,    100.54,      7.60,     17.08,     12.57,0,0,4,4,8,8,U2 
H5,840,2020,620342,     53.80,      0.00,     16.60,      8.97,0,2,0,4,6,6,U2 
H5,840,2020,620343,    169.89,      0.00,     27.90,     13.07,0,2,2,9,13,13,U2 
H5,840,2020,620349,     90.60,      0.00,     27.90,     10.07,0,2,0,7,9,9,U2 
H5,840,2020,620411,     14.00,     14.00,     14.00,     14.00,0,0,0,1,1,1,U2 
H5,840,2020,620412,     14.90,     14.90,     14.90,     14.90,0,0,0,1,1,1,U2 
H5,840,2020,620413,     44.30,     17.00,     27.30,     22.15,0,0,1,1,2,2,U2 
H5,840,2020,620419,     51.22,      1.00,     26.72,     12.81,0,0,1,3,4,4,U2 
H5,840,2020,620421,,,,,1,0,0,0,0,1,U2 
H5,840,2020,620422,      7.50,      7.50,      7.50,      7.50,1,0,0,1,1,2,U2 
H5,840,2020,620423,,,,,1,0,0,0,0,1,U2 
H5,840,2020,620429,,,,,2,0,0,0,0,2,U2 
H5,840,2020,620431,     25.00,      7.50,     17.50,     12.50,0,0,0,2,2,2,U2 
H5,840,2020,620432,     12.20,      2.80,      9.40,      6.10,0,0,0,2,2,2,U2 
H5,840,2020,620433,     59.77,      2.80,     27.30,     14.94,0,0,1,3,4,4,U2 
H5,840,2020,620439,     52.35,      1.00,     27.30,     13.09,0,0,1,3,4,4,U2 
H5,840,2020,620441,     20.80,      7.20,     13.60,     10.40,0,0,0,2,2,2,U2 
H5,840,2020,620442,     25.70,      5.50,     11.80,      8.57,0,0,0,3,3,3,U2 
H5,840,2020,620443,     49.30,      7.10,     16.00,     12.32,0,0,0,4,4,4,U2 
H5,840,2020,620444,     35.80,      8.50,     16.00,     11.93,0,0,0,3,3,3,U2 
H5,840,2020,620449,     13.80,      6.90,      6.90,      6.90,0,0,0,2,2,2,U2 
H5,840,2020,620451,     14.00,     14.00,     14.00,     14.00,0,0,0,1,1,1,U2 
H5,840,2020,620452,     16.20,      8.00,      8.20,      8.10,0,0,0,2,2,2,U2 
H5,840,2020,620453,     42.20,     11.30,     16.00,     14.07,0,0,0,3,3,3,U2 
H5,840,2020,620459,     48.80,      6.60,     16.00,     12.20,0,0,0,4,4,4,U2 
H5,840,2020,620461,     42.40,      7.60,     13.60,     10.60,0,0,0,4,4,4,U2 
H5,840,2020,620462,     58.10,      0.00,     16.60,      8.30,0,2,0,5,7,7,U2 
H5,840,2020,620463,    153.90,      0.00,     28.60,     11.84,0,2,0,11,13,13,U2 
H5,840,2020,620469,    133.60,      1.10,     28.60,     11.13,0,0,0,12,12,12,U2 
H5,840,2020,620520,     28.40,      8.70,     19.70,     14.20,0,0,0,2,2,2,U2 
H5,840,2020,620530,     61.14,     12.20,     27.13,     20.38,0,0,2,1,3,3,U2 
H5,840,2020,620590,     37.70,      1.10,     17.50,      7.54,0,0,0,5,5,5,U2 
H5,840,2020,620610,      6.90,      6.90,      6.90,      6.90,0,0,0,1,1,1,U2 
H5,840,2020,620620,     32.60,      7.10,     17.00,     10.87,0,0,0,3,3,3,U2 
H5,840,2020,620630,     27.90,      3.50,     15.40,      9.30,0,0,0,3,3,3,U2 
H5,840,2020,620640,     58.38,      4.00,     26.90,     14.60,0,0,1,3,4,4,U2 
H5,840,2020,620690,      6.70,      6.70,      6.70,      6.70,0,0,0,1,1,1,U2 
H5,840,2020,620711,      6.10,      6.10,      6.10,      6.10,0,0,0,1,1,1,U2 
H5,840,2020,620719,     12.20,      1.70,     10.50,      6.10,0,0,0,2,2,2,U2 
H5,840,2020,620721,      8.90,      8.90,      8.90,      8.90,0,0,0,1,1,1,U2 
H5,840,2020,620722,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1,U2 
H5,840,2020,620729,      8.20,      1.10,      7.10,      4.10,0,0,0,2,2,2,U2 
H5,840,2020,620791,     14.50,      6.10,      8.40,      7.25,0,0,0,2,2,2,U2 
H5,840,2020,620799,     48.20,      1.10,     14.90,      8.03,0,0,0,6,6,6,U2 
H5,840,2020,620811,     14.90,     14.90,     14.90,     14.90,0,0,0,1,1,1,U2 
H5,840,2020,620819,     21.30,      1.40,     11.20,      7.10,0,0,0,3,3,3,U2 
H5,840,2020,620821,      8.90,      8.90,      8.90,      8.90,0,0,0,1,1,1,U2 
H5,840,2020,620822,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1,U2 
H5,840,2020,620829,      8.20,      1.10,      7.10,      4.10,0,0,0,2,2,2,U2 
H5,840,2020,620891,     18.70,      7.50,     11.20,      9.35,0,0,0,2,2,2,U2 
H5,840,2020,620892,     16.00,     16.00,     16.00,     16.00,0,0,0,1,1,1,U2 
H5,840,2020,620899,     19.50,      1.10,      8.50,      4.88,0,0,0,4,4,4,U2 
H5,840,2020,620920,     50.90,      9.30,     14.90,     12.73,0,0,0,4,4,4,U2 
H5,840,2020,620930,     66.60,     16.00,     28.60,     22.20,0,0,0,3,3,3,U2 
H5,840,2020,620990,     69.82,      0.00,     22.00,     11.64,0,1,1,4,6,6,U2 
H5,840,2020,621010,     27.30,      0.00,     16.00,      6.82,0,1,0,3,4,4,U2 
H5,840,2020,621020,     20.40,      3.30,      7.10,      5.10,0,0,0,4,4,4,U2 
H5,840,2020,621030,     20.40,      3.30,      7.10,      5.10,0,0,0,4,4,4,U2 
H5,840,2020,621040,     40.80,      3.30,      7.10,      5.10,0,0,0,8,8,8,U2 
H5,840,2020,621050,     40.80,      3.30,      7.10,      5.10,0,0,0,8,8,8,U2 
H5,840,2020,621111,     39.30,      4.00,     27.80,     13.10,0,0,0,3,3,3,U2 
H5,840,2020,621112,     20.50,      1.20,     11.80,      6.83,0,0,0,3,3,3,U2 
H5,840,2020,621120,    252.40,      0.70,     28.60,     16.83,0,0,0,15,15,15,U2 
H5,840,2020,621132,     16.20,      8.10,      8.10,      8.10,0,0,0,2,2,2,U2 
H5,840,2020,621133,     32.00,     16.00,     16.00,     16.00,0,0,0,2,2,2,U2 
H5,840,2020,621139,     30.60,      0.50,     12.00,      5.10,0,0,0,6,6,6,U2 
H5,840,2020,621142,     16.20,      8.10,      8.10,      8.10,0,0,0,2,2,2,U2 
H5,840,2020,621143,     32.00,     16.00,     16.00,     16.00,0,0,0,2,2,2,U2 
H5,840,2020,621149,     41.00,      1.20,     12.00,      6.83,0,0,0,6,6,6,U2 
H5,840,2020,621210,     41.30,      2.70,     16.90,     10.32,0,0,0,4,4,4,U2 
H5,840,2020,621220,     20.00,     20.00,     20.00,     20.00,0,0,0,1,1,1,U2 
H5,840,2020,621230,     23.50,     23.50,     23.50,     23.50,0,0,0,1,1,1,U2 
H5,840,2020,621290,      6.60,      6.60,      6.60,      6.60,0,0,0,1,1,1,U2 
H5,840,2020,621320,     20.30,      7.10,     13.20,     10.15,0,0,0,2,2,2,U2 
H5,840,2020,621390,     21.00,      1.10,     10.80,      5.25,0,0,0,4,4,4,U2 
H5,840,2020,621410,      5.10,      1.20,      3.90,      2.55,0,0,0,2,2,2,U2 
H5,840,2020,621420,      6.70,      6.70,      6.70,      6.70,0,0,0,1,1,1,U2 
H5,840,2020,621430,      5.30,      5.30,      5.30,      5.30,0,0,0,1,1,1,U2 
H5,840,2020,621440,      5.30,      5.30,      5.30,      5.30,0,0,0,1,1,1,U2 
H5,840,2020,621490,     11.30,     11.30,     11.30,     11.30,0,0,0,1,1,1,U2 
H5,840,2020,621510,      7.20,      7.20,      7.20,      7.20,0,0,0,1,1,1,U2 
H5,840,2020,621520,     13.75,     13.75,     13.75,     13.75,0,0,1,0,1,1,U2 
H5,840,2020,621590,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H5,840,2020,621600,    177.57,      0.00,     23.50,      8.88,0,3,4,13,20,20,U2 
H5,840,2020,621710,     31.50,      2.30,     14.60,     10.50,0,0,0,3,3,3,U2 
H5,840,2020,621790,     16.90,      2.30,     14.60,      8.45,0,0,0,2,2,2,U2 
H5,840,2020,630110,     11.40,     11.40,     11.40,     11.40,0,0,0,1,1,1,U2 
H5,840,2020,630120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,630130,      8.40,      8.40,      8.40,      8.40,0,0,0,1,1,1,U2 
H5,840,2020,630140,      8.50,      8.50,      8.50,      8.50,0,0,0,1,1,1,U2 
H5,840,2020,630190,      7.20,      7.20,      7.20,      7.20,0,0,0,1,1,1,U2 
H5,840,2020,630210,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H5,840,2020,630221,     42.00,      2.50,     20.90,     10.50,0,0,0,4,4,4,U2 
H5,840,2020,630222,     26.30,     11.40,     14.90,     13.15,0,0,0,2,2,2,U2 
H5,840,2020,630229,      4.50,      4.50,      4.50,      4.50,0,0,0,1,1,1,U2 
H5,840,2020,630231,     43.30,      3.80,     20.90,     10.82,0,0,0,4,4,4,U2 
H5,840,2020,630232,     26.30,     11.40,     14.90,     13.15,0,0,0,2,2,2,U2 
H5,840,2020,630239,      4.30,      4.30,      4.30,      4.30,0,0,0,1,1,1,U2 
H5,840,2020,630240,     13.20,      6.40,      6.80,      6.60,0,0,0,2,2,2,U2 
H5,840,2020,630251,     23.00,      4.80,      6.30,      5.75,0,0,0,4,4,4,U2 
H5,840,2020,630253,     11.30,     11.30,     11.30,     11.30,0,0,0,1,1,1,U2 
H5,840,2020,630259,     13.90,      0.00,      8.80,      4.63,0,1,0,2,3,3,U2 
H5,840,2020,630260,      9.10,      9.10,      9.10,      9.10,0,0,0,1,1,1,U2 
H5,840,2020,630291,      9.20,      9.20,      9.20,      9.20,0,0,0,1,1,1,U2 
H5,840,2020,630293,     16.10,      6.20,      9.90,      8.05,0,0,0,2,2,2,U2 
H5,840,2020,630299,     11.10,      0.00,      8.40,      3.70,0,1,0,2,3,3,U2 
H5,840,2020,630312,     11.30,     11.30,     11.30,     11.30,0,0,0,1,1,1,U2 
H5,840,2020,630319,     16.70,      6.40,     10.30,      8.35,0,0,0,2,2,2,U2 
H5,840,2020,630391,     10.30,     10.30,     10.30,     10.30,0,0,0,1,1,1,U2 
H5,840,2020,630392,     22.60,     11.30,     11.30,     11.30,0,0,0,2,2,2,U2 
H5,840,2020,630399,     11.30,     11.30,     11.30,     11.30,0,0,0,1,1,1,U2 
H5,840,2020,630411,     24.40,      5.90,     12.00,      8.13,0,0,0,3,3,3,U2 
H5,840,2020,630419,     44.10,      4.40,     14.90,      8.82,0,0,0,5,5,5,U2 
H5,840,2020,630420,      5.80,      5.80,      5.80,      5.80,0,0,0,1,1,1,U2 
H5,840,2020,630491,      5.80,      5.80,      5.80,      5.80,0,0,0,1,1,1,U2 
H5,840,2020,630492,      6.30,      6.30,      6.30,      6.30,0,0,0,1,1,1,U2 
H5,840,2020,630493,      9.30,      9.30,      9.30,      9.30,0,0,0,1,1,1,U2 
H5,840,2020,630499,     44.70,      3.20,     11.30,      7.45,0,0,0,6,6,6,U2 
H5,840,2020,630510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,630520,      6.20,      6.20,      6.20,      6.20,0,0,0,1,1,1,U2 
H5,840,2020,630532,      8.40,      8.40,      8.40,      8.40,0,0,0,1,1,1,U2 
H5,840,2020,630533,      8.40,      8.40,      8.40,      8.40,0,0,0,1,1,1,U2 
H5,840,2020,630539,      8.40,      8.40,      8.40,      8.40,0,0,0,1,1,1,U2 
H5,840,2020,630590,      6.20,      6.20,      6.20,      6.20,0,0,0,1,1,1,U2 
H5,840,2020,630612,      8.80,      8.80,      8.80,      8.80,0,0,0,1,1,1,U2 
H5,840,2020,630619,     13.10,      5.10,      8.00,      6.55,0,0,0,2,2,2,U2 
H5,840,2020,630622,      8.80,      0.00,      8.80,      4.40,0,1,0,1,2,2,U2 
H5,840,2020,630629,     10.90,      2.90,      8.00,      5.45,0,0,0,2,2,2,U2 
H5,840,2020,630630,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,630640,      7.40,      3.70,      3.70,      3.70,0,0,0,2,2,2,U2 
H5,840,2020,630690,      8.00,      3.50,      4.50,      4.00,0,0,0,2,2,2,U2 
H5,840,2020,630710,      9.40,      4.10,      5.30,      4.70,0,0,0,2,2,2,U2 
H5,840,2020,630720,      4.50,      4.50,      4.50,      4.50,0,0,0,1,1,1,U2 
H5,840,2020,630790,     36.50,      0.00,      7.90,      3.65,0,4,0,6,10,10,U2 
H5,840,2020,630800,     11.40,     11.40,     11.40,     11.40,0,0,0,1,1,1,U2 
H5,840,2020,630900,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,631010,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,631090,     13.09,      0.00,     13.09,      6.55,0,1,1,0,2,2,U2 
H5,840,2020,640110,     37.50,     37.50,     37.50,     37.50,0,0,0,1,1,1,U2 
H5,840,2020,640192,     42.10,      0.00,     37.50,     14.03,0,1,0,2,3,3,U2 
H5,840,2020,640199,    137.50,      0.00,     37.50,     27.50,0,1,0,4,5,5,U2 
H5,840,2020,640212,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,640219,     76.83,      0.00,     35.86,     12.80,0,1,2,3,6,6,U2 
H5,840,2020,640220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,640291,    364.27,      6.00,     48.00,     28.02,0,0,4,9,13,13,U2 
H5,840,2020,640299,    483.55,      3.00,     50.26,     24.18,0,0,4,16,20,20,U2 
H5,840,2020,640312,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,640319,     27.80,      0.00,     10.00,      4.63,0,2,0,4,6,6,U2 
H5,840,2020,640320,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,640340,     13.50,      5.00,      8.50,      6.75,0,0,0,2,2,2,U2 
H5,840,2020,640351,     23.50,      0.00,     10.00,      5.88,0,1,0,3,4,4,U2 
H5,840,2020,640359,     26.00,      0.00,     10.00,      5.20,0,1,0,4,5,5,U2 
H5,840,2020,640391,     23.50,      0.00,     10.00,      5.88,0,1,0,3,4,4,U2 
H5,840,2020,640399,     38.50,      0.00,     10.00,      6.42,0,1,0,5,6,6,U2 
H5,840,2020,640411,    282.95,      7.50,     48.00,     20.21,0,0,2,12,14,14,U2 
H5,840,2020,640419,    426.36,      7.50,     48.00,     19.38,0,0,2,20,22,22,U2 
H5,840,2020,640420,     62.50,     10.00,     37.50,     20.83,0,0,0,3,3,3,U2 
H5,840,2020,640510,     10.00,     10.00,     10.00,     10.00,0,0,0,1,1,1,U2 
H5,840,2020,640520,     22.50,      2.50,     12.50,      7.50,0,0,0,3,3,3,U2 
H5,840,2020,640590,     16.30,      3.80,     12.50,      8.15,0,0,0,2,2,2,U2 
H5,840,2020,640610,    133.70,      0.00,     33.60,      9.55,2,3,0,11,14,16,U2 
H5,840,2020,640620,      2.70,      2.70,      2.70,      2.70,0,0,0,1,1,1,U2 
H5,840,2020,640690,     22.80,      0.00,     14.90,      4.56,0,2,0,3,5,5,U2 
H5,840,2020,650100,     11.41,      0.00,     11.41,      5.71,1,1,1,0,2,3,U2 
H5,840,2020,650200,     10.80,      0.00,      6.80,      3.60,1,1,0,2,3,4,U2 
H5,840,2020,650400,     12.80,      6.00,      6.80,      6.40,1,0,0,2,2,3,U2 
H5,840,2020,650500,     84.61,      0.00,      9.19,      7.05,1,1,5,6,12,13,U2 
H5,840,2020,650610,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,650691,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,650699,     11.80,      3.30,      8.50,      5.90,0,0,0,2,2,2,U2 
H5,840,2020,650700,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,660110,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H5,840,2020,660191,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,660199,      8.20,      8.20,      8.20,      8.20,0,0,0,1,1,1,U2 
H5,840,2020,660200,      4.00,      4.00,      4.00,      4.00,0,0,0,1,1,1,U2 
H5,840,2020,660320,     12.00,      0.00,     12.00,      6.00,0,1,0,1,2,2,U2 
H5,840,2020,660390,      5.20,      0.00,      5.20,      2.60,0,1,0,1,2,2,U2 
H5,840,2020,670100,      9.40,      4.70,      4.70,      4.70,0,0,0,2,2,2,U2 
H5,840,2020,670210,     11.80,      3.40,      8.40,      5.90,0,0,0,2,2,2,U2 
H5,840,2020,670290,     30.70,      4.70,     17.00,     10.23,0,0,0,3,3,3,U2 
H5,840,2020,670300,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,670411,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,670419,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,670420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,670490,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680100,      2.80,      2.80,      2.80,      2.80,0,0,0,1,1,1,U2 
H5,840,2020,680210,      4.80,      4.80,      4.80,      4.80,0,0,0,1,1,1,U2 
H5,840,2020,680221,      6.10,      1.90,      4.20,      3.05,0,0,0,2,2,2,U2 
H5,840,2020,680223,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2020,680229,     10.90,      4.90,      6.00,      5.45,0,0,0,2,2,2,U2 
H5,840,2020,680291,     20.00,      2.50,      4.90,      4.00,0,0,0,5,5,5,U2 
H5,840,2020,680292,      4.90,      4.90,      4.90,      4.90,0,0,0,1,1,1,U2 
H5,840,2020,680293,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H5,840,2020,680299,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H5,840,2020,680300,      3.30,      0.00,      3.30,      1.65,0,1,0,1,2,2,U2 
H5,840,2020,680410,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680421,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680422,      2.74,      0.00,      2.74,      0.91,0,2,1,0,3,3,U2 
H5,840,2020,680423,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680430,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680520,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680530,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H5,840,2020,680610,      3.90,      3.90,      3.90,      3.90,0,0,0,1,1,1,U2 
H5,840,2020,680620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680710,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680790,      2.70,      2.70,      2.70,      2.70,0,0,0,1,1,1,U2 
H5,840,2020,680800,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680911,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,680919,      3.00,      3.00,      3.00,      3.00,0,0,0,1,1,1,U2 
H5,840,2020,680990,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H5,840,2020,681011,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1,U2 
H5,840,2020,681019,     17.80,      3.90,      9.00,      5.93,0,0,0,3,3,3,U2 
H5,840,2020,681091,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
