NomenCode,Reporter_ISO_N,Year,ProductCode,Sum_Of_Rates,Min_Rate,Max_Rate,SimpleAverage,Nbr_NA_Lines,Nbr_Free_Lines,Nbr_AVE_Lines,Nbr_Dutiable_Lines,TotalNoOfValidLines,TotalNoOfLines,EstCode
H4,840,2016,292011,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,292019,     16.70,      3.70,      6.50,      5.57,0,0,0,3,3,3,U2 
H4,840,2016,292090,     16.70,      3.70,      6.50,      5.57,0,0,0,3,3,3,U2 
H4,840,2016,292111,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,292119,     10.20,      0.00,      6.50,      3.40,0,1,0,2,3,3,U2 
H4,840,2016,292121,      5.80,      5.80,      5.80,      5.80,0,0,0,1,1,1,U2 
H4,840,2016,292122,     19.50,      6.50,      6.50,      6.50,0,0,0,3,3,3,U2 
H4,840,2016,292129,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,292130,     16.70,      0.00,      6.50,      4.18,0,1,0,3,4,4,U2 
H4,840,2016,292141,     13.00,      6.50,      6.50,      6.50,0,0,0,2,2,2,U2 
H4,840,2016,292142,     57.80,      0.00,      6.50,      5.25,0,2,0,9,11,11,U2 
H4,840,2016,292143,     38.30,      0.00,      6.50,      4.79,0,2,0,6,8,8,U2 
H4,840,2016,292144,     19.50,      0.00,      6.50,      4.88,0,1,0,3,4,4,U2 
H4,840,2016,292145,     25.30,      0.00,      6.50,      5.06,0,1,0,4,5,5,U2 
H4,840,2016,292146,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,292149,     38.30,      0.00,      6.50,      5.47,0,1,0,6,7,7,U2 
H4,840,2016,292151,     26.00,      6.50,      6.50,      6.50,0,0,0,4,4,4,U2 
H4,840,2016,292159,     31.80,      0.00,      6.50,      4.54,0,2,0,5,7,7,U2 
H4,840,2016,292211,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,292212,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,292213,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,292214,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,292219,     31.80,      0.00,      6.50,      5.30,0,1,0,5,6,6,U2 
H4,840,2016,292221,     18.80,      0.00,      6.50,      4.70,0,1,0,3,4,4,U2 
H4,840,2016,292229,     51.30,      0.00,      6.50,      4.28,0,4,0,8,12,12,U2 
H4,840,2016,292231,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,292239,     31.80,      0.00,      6.50,      4.54,0,2,0,5,7,7,U2 
H4,840,2016,292241,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,292242,     10.20,      3.70,      6.50,      5.10,0,0,0,2,2,2,U2 
H4,840,2016,292243,     13.00,      6.50,      6.50,      6.50,0,0,0,2,2,2,U2 
H4,840,2016,292244,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,292249,     33.20,      0.00,      6.50,      4.15,0,2,0,6,8,8,U2 
H4,840,2016,292250,     57.80,      0.00,      6.50,      5.25,0,2,0,9,11,11,U2 
H4,840,2016,292310,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,292320,      5.00,      0.00,      5.00,      2.50,0,1,0,1,2,2,U2 
H4,840,2016,292390,      6.20,      6.20,      6.20,      6.20,0,0,0,1,1,1,U2 
H4,840,2016,292411,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,292412,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,292419,     10.20,      3.70,      6.50,      5.10,0,0,0,2,2,2,U2 
H4,840,2016,292421,     39.00,      0.00,      6.50,      4.88,0,2,0,6,8,8,U2 
H4,840,2016,292423,     19.50,      6.50,      6.50,      6.50,0,0,0,3,3,3,U2 
H4,840,2016,292424,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,292429,     82.60,      0.00,      6.50,      3.93,0,8,0,13,21,21,U2 
H4,840,2016,292511,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,292512,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,292519,     16.70,      0.00,      6.50,      3.34,0,2,0,3,5,5,U2 
H4,840,2016,292521,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,292529,     23.20,      0.00,      6.50,      3.87,0,2,0,4,6,6,U2 
H4,840,2016,292610,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,292620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,292630,      6.50,      0.00,      6.50,      3.25,0,1,0,1,2,2,U2 
H4,840,2016,292690,     71.50,      0.00,      6.50,      4.47,0,5,0,11,16,16,U2 
H4,840,2016,292700,     35.50,      0.00,      6.50,      4.44,0,2,0,6,8,8,U2 
H4,840,2016,292800,     20.40,      0.00,      6.50,      4.08,0,1,0,4,5,5,U2 
H4,840,2016,292910,     44.80,      0.00,      6.50,      5.60,0,1,0,7,8,8,U2 
H4,840,2016,292990,     19.50,      0.00,      6.50,      4.88,0,1,0,3,4,4,U2 
H4,840,2016,293020,     16.70,      0.00,      6.50,      4.18,0,1,0,3,4,4,U2 
H4,840,2016,293030,      3.70,      0.00,      3.70,      1.85,0,1,0,1,2,2,U2 
H4,840,2016,293040,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293050,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,293090,     37.60,      0.00,      6.50,      3.42,0,4,0,7,11,11,U2 
H4,840,2016,293110,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,293120,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,293190,     42.00,      0.00,      6.50,      4.67,0,2,0,7,9,9,U2 
H4,840,2016,293211,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,293212,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293213,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,293219,     10.20,      3.70,      6.50,      5.10,0,0,0,2,2,2,U2 
H4,840,2016,293220,     42.70,      3.70,      6.50,      6.10,0,0,0,7,7,7,U2 
H4,840,2016,293291,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,293292,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,293293,      4.80,      4.80,      4.80,      4.80,0,0,0,1,1,1,U2 
H4,840,2016,293294,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,293295,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293299,     42.00,      0.00,      6.50,      4.20,0,3,0,7,10,10,U2 
H4,840,2016,293311,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,293319,     48.50,      0.00,      6.50,      4.04,0,4,0,8,12,12,U2 
H4,840,2016,293321,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,293329,     35.00,      0.00,      6.50,      4.38,0,2,0,6,8,8,U2 
H4,840,2016,293331,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293332,     13.00,      6.50,      6.50,      6.50,0,0,0,2,2,2,U2 
H4,840,2016,293333,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293339,     63.60,      0.00,      6.50,      5.30,0,2,0,10,12,12,U2 
H4,840,2016,293341,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293349,     51.30,      0.00,      6.50,      5.70,0,1,0,8,9,9,U2 
H4,840,2016,293352,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,293353,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293354,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,293355,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293359,     75.20,      0.00,      6.50,      5.78,0,1,0,12,13,13,U2 
H4,840,2016,293361,      3.50,      3.50,      3.50,      3.50,0,0,0,1,1,1,U2 
H4,840,2016,293369,      9.80,      0.00,      6.30,      3.27,0,1,0,2,3,3,U2 
H4,840,2016,293371,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,293372,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293379,     29.20,      0.00,      6.50,      4.17,0,2,0,5,7,7,U2 
H4,840,2016,293391,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293399,    117.20,      0.00,      6.50,      4.04,0,10,0,19,29,29,U2 
H4,840,2016,293410,     19.50,      0.00,      6.50,      4.88,0,1,0,3,4,4,U2 
H4,840,2016,293420,     51.30,      0.00,      6.50,      5.70,0,1,0,8,9,9,U2 
H4,840,2016,293430,     32.50,      0.00,      6.50,      5.42,0,1,0,5,6,6,U2 
H4,840,2016,293491,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293499,     87.50,      0.00,      6.50,      4.61,0,5,0,14,19,19,U2 
H4,840,2016,293500,     58.50,      0.00,      6.50,      4.18,0,5,0,9,14,14,U2 
H4,840,2016,293621,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293622,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293623,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293624,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293625,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293626,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293627,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293628,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293629,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4,U2 
H4,840,2016,293690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293711,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293712,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293719,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293721,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293722,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293723,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3,U2 
H4,840,2016,293729,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,293750,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293790,      0.00,      0.00,      0.00,      0.00,0,6,0,0,6,6,U2 
H4,840,2016,293810,      1.50,      1.50,      1.50,      1.50,0,0,0,1,1,1,U2 
H4,840,2016,293890,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,293911,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293919,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3,U2 
H4,840,2016,293920,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293930,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293941,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293942,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293943,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293944,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293949,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293951,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293959,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293961,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293962,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293963,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293969,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293991,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,293999,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,294000,      5.80,      0.00,      5.80,      2.90,0,1,0,1,2,2,U2 
H4,840,2016,294110,      0.00,      0.00,      0.00,      0.00,0,4,0,0,4,4,U2 
H4,840,2016,294120,      3.50,      0.00,      3.50,      1.75,0,1,0,1,2,2,U2 
H4,840,2016,294130,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,294140,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,294150,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,294190,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3,U2 
H4,840,2016,294200,     23.20,      0.00,      6.50,      4.64,0,1,0,4,5,5,U2 
H4,840,2016,300120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300190,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300220,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300230,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300290,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,300310,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300320,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300331,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300339,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,300340,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300390,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300410,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,300420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300431,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300432,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300439,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300440,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300450,      0.00,      0.00,      0.00,      0.00,0,5,0,0,5,5,U2 
H4,840,2016,300490,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,300510,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,300590,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,300610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300630,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,300640,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300650,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300660,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,300670,      5.00,      5.00,      5.00,      5.00,0,0,0,1,1,1,U2 
H4,840,2016,300691,      4.20,      4.20,      4.20,      4.20,0,0,0,1,1,1,U2 
H4,840,2016,300692,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310100,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310210,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310221,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310229,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310230,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310240,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310250,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310260,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310280,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310290,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310310,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310390,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310430,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310490,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310520,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310530,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310540,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310551,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310559,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310560,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,310590,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,320110,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,320120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,320190,      4.60,      0.00,      3.10,      1.53,0,1,0,2,3,3,U2 
H4,840,2016,320210,     13.00,      6.50,      6.50,      6.50,0,0,0,2,2,2,U2 
H4,840,2016,320290,      5.00,      0.00,      5.00,      2.50,0,1,0,1,2,2,U2 
H4,840,2016,320300,      3.10,      0.00,      3.10,      1.03,0,2,0,1,3,3,U2 
H4,840,2016,320411,     26.00,      0.00,      6.50,      5.20,0,1,0,4,5,5,U2 
H4,840,2016,320412,     32.50,      0.00,      6.50,      4.64,0,2,0,5,7,7,U2 
H4,840,2016,320413,     32.50,      0.00,      6.50,      5.42,0,1,0,5,6,6,U2 
H4,840,2016,320414,     32.50,      6.50,      6.50,      6.50,0,0,0,5,5,5,U2 
H4,840,2016,320415,     39.00,      0.00,      6.50,      5.57,0,1,0,6,7,7,U2 
H4,840,2016,320416,     26.00,      6.50,      6.50,      6.50,0,0,0,4,4,4,U2 
H4,840,2016,320417,     26.00,      0.00,      6.50,      4.33,0,2,0,4,6,6,U2 
H4,840,2016,320419,     42.10,      0.00,      6.50,      5.26,0,1,0,7,8,8,U2 
H4,840,2016,320420,     13.00,      0.00,      6.50,      4.33,0,1,0,2,3,3,U2 
H4,840,2016,320490,      5.90,      5.90,      5.90,      5.90,0,0,0,1,1,1,U2 
H4,840,2016,320500,     19.50,      0.00,      6.50,      4.88,0,1,0,3,4,4,U2 
H4,840,2016,320611,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H4,840,2016,320619,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H4,840,2016,320620,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,320641,      1.50,      1.50,      1.50,      1.50,0,0,0,1,1,1,U2 
H4,840,2016,320642,      2.20,      2.20,      2.20,      2.20,0,0,0,1,1,1,U2 
H4,840,2016,320649,     20.50,      0.00,      6.50,      3.42,0,1,0,5,6,6,U2 
H4,840,2016,320650,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,320710,      3.10,      3.10,      3.10,      3.10,0,0,0,1,1,1,U2 
H4,840,2016,320720,      4.90,      4.90,      4.90,      4.90,0,0,0,1,1,1,U2 
H4,840,2016,320730,      3.10,      3.10,      3.10,      3.10,0,0,0,1,1,1,U2 
H4,840,2016,320740,     12.50,      6.00,      6.50,      6.25,0,0,0,2,2,2,U2 
H4,840,2016,320810,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,320820,      3.60,      3.60,      3.60,      3.60,0,0,0,1,1,1,U2 
H4,840,2016,320890,      3.20,      3.20,      3.20,      3.20,0,0,0,1,1,1,U2 
H4,840,2016,320910,      5.10,      5.10,      5.10,      5.10,0,0,0,1,1,1,U2 
H4,840,2016,320990,      5.90,      5.90,      5.90,      5.90,0,0,0,1,1,1,U2 
H4,840,2016,321000,      1.80,      1.80,      1.80,      1.80,0,0,0,1,1,1,U2 
H4,840,2016,321100,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,321210,      4.70,      4.70,      4.70,      4.70,0,0,0,1,1,1,U2 
H4,840,2016,321290,      3.10,      3.10,      3.10,      3.10,0,0,0,1,1,1,U2 
H4,840,2016,321310,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,321390,      3.40,      3.40,      3.40,      3.40,0,0,0,1,1,1,U2 
H4,840,2016,321410,      3.70,      3.70,      3.70,      3.70,0,0,0,1,1,1,U2 
H4,840,2016,321490,      6.50,      0.00,      6.50,      3.25,0,1,0,1,2,2,U2 
H4,840,2016,321511,      1.80,      1.80,      1.80,      1.80,0,0,0,1,1,1,U2 
H4,840,2016,321519,      1.80,      1.80,      1.80,      1.80,0,0,0,1,1,1,U2 
H4,840,2016,321590,      4.90,      1.80,      3.10,      2.45,0,0,0,2,2,2,U2 
H4,840,2016,330112,      2.70,      2.70,      2.70,      2.70,0,0,0,1,1,1,U2 
H4,840,2016,330113,      3.80,      3.80,      3.80,      3.80,0,0,0,1,1,1,U2 
H4,840,2016,330119,      2.70,      0.00,      2.70,      1.35,0,1,0,1,2,2,U2 
H4,840,2016,330124,      4.20,      4.20,      4.20,      4.20,0,0,0,1,1,1,U2 
H4,840,2016,330125,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330129,      2.90,      0.00,      1.80,      0.97,0,1,0,2,3,3,U2 
H4,840,2016,330130,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330190,      3.80,      0.00,      3.80,      1.90,0,1,0,1,2,2,U2 
H4,840,2016,330210,      5.21,      0.00,      2.84,      1.04,0,3,2,0,5,5,U2 
H4,840,2016,330290,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,330300,      0.00,      0.00,      0.00,      0.00,0,3,0,0,3,3,U2 
H4,840,2016,330410,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330430,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330491,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330499,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,330510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330520,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330530,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330590,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330610,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330620,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330690,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,330710,      9.80,      4.90,      4.90,      4.90,0,0,0,2,2,2,U2 
H4,840,2016,330720,      4.90,      4.90,      4.90,      4.90,0,0,0,1,1,1,U2 
H4,840,2016,330730,     10.70,      4.90,      5.80,      5.35,0,0,0,2,2,2,U2 
H4,840,2016,330741,      2.40,      2.40,      2.40,      2.40,0,0,0,1,1,1,U2 
H4,840,2016,330749,      6.00,      6.00,      6.00,      6.00,0,0,0,1,1,1,U2 
H4,840,2016,330790,      5.40,      5.40,      5.40,      5.40,0,0,0,1,1,1,U2 
H4,840,2016,340111,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,340119,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,340120,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,340130,      4.00,      0.00,      4.00,      2.00,0,1,0,1,2,2,U2 
H4,840,2016,340211,     14.20,      3.70,      6.50,      4.73,0,0,0,3,3,3,U2 
H4,840,2016,340212,      8.00,      4.00,      4.00,      4.00,0,0,0,2,2,2,U2 
H4,840,2016,340213,     11.70,      3.70,      4.00,      3.90,0,0,0,3,3,3,U2 
H4,840,2016,340219,      7.70,      3.70,      4.00,      3.85,0,0,0,2,2,2,U2 
H4,840,2016,340220,      4.00,      0.00,      4.00,      2.00,0,1,0,1,2,2,U2 
H4,840,2016,340290,     11.50,      3.70,      4.00,      3.83,0,0,0,3,3,3,U2 
H4,840,2016,340311,      7.70,      0.20,      6.10,      2.57,0,0,0,3,3,3,U2 
H4,840,2016,340319,      6.00,      0.20,      5.80,      3.00,0,0,0,2,2,2,U2 
H4,840,2016,340391,     12.50,      6.00,      6.50,      6.25,0,0,0,2,2,2,U2 
H4,840,2016,340399,      6.50,      6.50,      6.50,      6.50,0,0,0,1,1,1,U2 
H4,840,2016,340420,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,340490,      0.00,      0.00,      0.00,      0.00,0,2,0,0,2,2,U2 
H4,840,2016,340510,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
H4,840,2016,340520,      0.00,      0.00,      0.00,      0.00,0,1,0,0,1,1,U2 
