draw,beta,std_error,t_stat
67,-0.0021556971049384544,0.00466143165092529,-0.462453869619766
68,-0.0018382381799291899,0.004668626210292322,-0.393742847923156
69,-0.005366736220534589,0.004427410358701327,-1.2121614636391624
70,-0.0004800301914339013,0.004740136583533575,-0.10126927420223379
71,0.0005313377010484071,0.004729219445735506,0.11235209259057158
72,-0.0021627113682480513,0.00465648589032393,-0.46445139514802686
73,0.004303914531902624,0.004606691861282192,0.934274455835799
74,0.0056451642823547405,0.0042787982495716675,1.3193340636988093
75,-0.001994788538018834,0.00471063401654471,-0.42346497966361396
76,-0.007467963059364178,0.004140055796404053,-1.8038315004958774
77,-0.008367382518635426,0.003987646385060883,-2.0983261078471163
78,-0.0024514817192976745,0.004674864652488882,-0.5243962984024605
79,-0.004139598839799191,0.00464533472445458,-0.8911303674215276
80,-0.002704634196967802,0.004603306434679031,-0.5875416367227754
81,0.008055537033130312,0.00415618041999376,1.9382067713851572
82,0.010186619944554644,0.0037749726090352334,2.6984619491472364
83,-0.00017571129625654054,0.004754122628290896,-0.03695977365222248
84,0.0005512942351569455,0.004778538647108287,0.11536879281923543
85,0.0019125301453819356,0.004665351089522171,0.409943455204744
86,-0.0050685753504689625,0.004538968737180584,-1.1166799429461036
87,0.004434998733086862,0.004481251669797458,0.9896785674809719
88,0.0020615796440615207,0.004678669205763451,0.4406337685771735
89,0.004657446269837536,0.004420938694242728,1.0534971398501423
90,-0.003486375312718029,0.004636492967487793,-0.7519423273507225
91,-0.0030083544193323613,0.004693050542120407,-0.6410232304834993
92,0.004050187516407908,0.004626904107392035,0.8753558367326539
93,-0.0060326997931912435,0.004475128227233282,-1.3480507120398022
94,-0.00597038710115288,0.0044254129795165435,-1.349114111787397
95,-0.0041189110395472225,0.00452060730533419,-0.9111410837846993
96,-0.0005455660249394026,0.004736453404742039,-0.11518450163432267
97,-0.002141688940395948,0.004767770673336396,-0.4492013326843244
98,-0.002930274258165581,0.004694378201804765,-0.6242092418201478
99,-0.006433715429754041,0.004399435724467266,-1.4623955963200506
100,-0.0030996008990101277,0.004633487676474427,-0.6689563273789868
101,0.004186155621402971,0.004583687606640339,0.913272452367507
102,-0.006812753549484697,0.004495715767013252,-1.5153879610166676
103,0.001881955428941462,0.004690032516277903,0.40126703224544313
104,-0.0006514716253367872,0.004740322574500729,-0.1374319184186327
105,0.005461856460408666,0.00441093463852661,1.2382537734073287
106,0.000523068802835241,0.004731190095507585,0.11055755365482174
107,0.005356379429055512,0.004220883895813461,1.2690184239297146
108,0.004078271520626405,0.004481156162788217,0.9100935947050028
109,0.003830371857525149,0.004537268989396946,0.8442020665903364
110,0.0059636637111047715,0.0044671991855158655,1.334989433746527
111,0.004962732224583249,0.004452051634365466,1.1147067986084955
112,0.0016508250225002595,0.004704795731265786,0.35088133827568296
113,0.00439858546493238,0.004585935722395622,0.9591467764041461
114,0.0010734721972093229,0.0047469440778206305,0.22613963417537555
115,-0.0049073343382442895,0.004399518987697839,-1.1154251980651588
116,0.007115770568378511,0.004428635921741104,1.606763503282286
117,-0.002487984051466999,0.004624885421738028,-0.5379558247590093
118,0.003456369506537882,0.004487949219716517,0.7701445219908715
119,-0.004318735054304925,0.0044088431591931924,-0.9795619618038858
120,-1.397040986982899e-05,0.004751591036061578,-0.002940154100763806
121,0.006976612378304643,0.0042633851730141245,1.6364020831297126
122,3.621357307789713e-05,0.0047520765960738,0.007620578571443282
123,0.0017838686249661707,0.004688832789288569,0.38045046712720054
124,0.001225864180915462,0.004711378079070568,0.2601922750290703
125,0.008335176563934751,0.003990334479476573,2.0888415762650823
126,-0.004717899924201164,0.0045418775631774775,-1.0387554174623197
127,-0.002306808496117431,0.004572767897872716,-0.5044665610932438
128,-0.0005237116953985857,0.004736332098061366,-0.11057326314025716
129,0.0058983439029969996,0.00438363301403652,1.3455377957302384
130,0.005768456947538548,0.0044758332981471504,1.288800668676937
131,-0.0057395356778102554,0.004462359536843894,-1.2862109452233141
132,0.005169851394067897,0.004564978949584531,1.132502789424345
133,-0.002122996954694129,0.00468919108170151,-0.4527426836962641
134,0.006529300588825658,0.004404954352545536,1.4822629399218414
135,-0.0050189976164766986,0.00460389869858597,-1.0901624786006305
136,0.0035283955658605344,0.0045107850903075945,0.7822131835635578
137,0.002507071536833971,0.004601624886292842,0.5448231002709384
138,-0.005469696903699448,0.004426872368780983,-1.2355668851608714
139,-0.002480337649386968,0.004614189134471356,-0.5375457262592549
140,0.008614351554277736,0.004066482338787839,2.1183791878573737
141,-6.583849402622797e-05,0.004754814999833136,-0.013846699404401325
142,-0.005026612233074642,0.004337137404577009,-1.1589700219711798
143,-0.0007231516228814744,0.004716251287166474,-0.1533318686494214
144,0.0021273937976529415,0.004709617549819513,0.45171264442363684
145,0.0038265778796399415,0.0045868137774604184,0.8342562103662737
146,-0.002312503913206926,0.004708701471910953,-0.4911128741122831
147,0.0053943267644277065,0.0045043101928782,1.1975922024545997
148,0.003294439360701453,0.004513400842275692,0.7299239477786713
149,0.002776868187760185,0.004666595569099905,0.5950522488272513
150,0.0015336117223602363,0.004709530647182489,0.32564003448575723
151,-0.005080911657323478,0.004471088685669098,-1.1363925018103551
152,-0.0011457881904320955,0.004733764603209026,-0.2420458739446748
153,0.0023971584960674488,0.004667352969806574,0.5136012878337746
154,-0.005981684907922059,0.00423452570604651,-1.4125985584125202
155,0.000974636158573169,0.004708027691674407,0.20701580840246508
